Taxonomy,Concept,Unit,Value,Start,End,Accession,Fiscal Year,Fiscal Period,Form,Filed Date,Frame,Ticker
us-gaap,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,USD,4100000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,USD,-900000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,USD,400000.0,2023-01-01,2023-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2023Q1,VRTX
us-gaap,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,USD,1000000.0,2023-01-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,USD,600000.0,2023-04-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2023Q2,VRTX
us-gaap,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,USD,2300000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,USD,1100000.0,2024-01-01,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1,VRTX
us-gaap,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,USD,3900000.0,2024-01-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,USD,2800000.0,2024-04-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2,VRTX
us-gaap,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,USD,605500000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,USD,82900000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,USD,144100000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,USD,40600000.0,2023-01-01,2023-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2023Q1,VRTX
us-gaap,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,USD,71900000.0,2023-01-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,USD,31300000.0,2023-04-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2023Q2,VRTX
us-gaap,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,USD,167500000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,USD,79000000.0,2024-01-01,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1,VRTX
us-gaap,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,USD,159700000.0,2024-01-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,USD,80700000.0,2024-04-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2,VRTX
us-gaap,EquitySecuritiesFvNi,USD,116800000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,EquitySecuritiesFvNi,USD,46000000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,,VRTX
us-gaap,EquitySecuritiesFvNi,USD,46000000.0,,2023-12-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,,VRTX
us-gaap,EquitySecuritiesFvNi,USD,46000000.0,,2023-12-31,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,EquitySecuritiesFvNi,USD,43400000.0,,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1I,VRTX
us-gaap,EquitySecuritiesFvNi,USD,30600000.0,,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2I,VRTX
us-gaap,EquitySecuritiesFvNiCost,USD,104400000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,EquitySecuritiesFvNiCost,USD,72100000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,,VRTX
us-gaap,EquitySecuritiesFvNiCost,USD,72100000.0,,2023-12-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,,VRTX
us-gaap,EquitySecuritiesFvNiCost,USD,72100000.0,,2023-12-31,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,EquitySecuritiesFvNiCost,USD,72100000.0,,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1I,VRTX
us-gaap,EquitySecuritiesFvNiCost,USD,72100000.0,,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2I,VRTX
us-gaap,EquitySecuritiesFvNiUnrealizedGain,USD,30900000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,EquitySecuritiesFvNiUnrealizedGain,USD,0.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,,VRTX
us-gaap,EquitySecuritiesFvNiUnrealizedGain,USD,0.0,2023-01-01,2023-12-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,,VRTX
us-gaap,EquitySecuritiesFvNiUnrealizedGain,USD,0.0,2023-01-01,2023-12-31,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,EquitySecuritiesFvNiUnrealizedGain,USD,0.0,2024-01-01,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1,VRTX
us-gaap,EquitySecuritiesFvNiUnrealizedGain,USD,0.0,2024-01-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,EquitySecuritiesFvNiUnrealizedGainLoss,USD,17100000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,EquitySecuritiesFvNiUnrealizedGainLoss,USD,-149100000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,EquitySecuritiesFvNiUnrealizedGainLoss,USD,6400000.0,2023-01-01,2023-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2023Q1,VRTX
us-gaap,EquitySecuritiesFvNiUnrealizedGainLoss,USD,6000000.0,2023-01-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,EquitySecuritiesFvNiUnrealizedGainLoss,USD,-600000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,EquitySecuritiesFvNiUnrealizedGainLoss,USD,-27000000.0,2024-01-01,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1,VRTX
us-gaap,EquitySecuritiesFvNiUnrealizedGainLoss,USD,-39700000.0,2024-01-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,EquitySecuritiesFvNiUnrealizedLoss,USD,18500000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,EquitySecuritiesFvNiUnrealizedLoss,USD,26100000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,,VRTX
us-gaap,EquitySecuritiesFvNiUnrealizedLoss,USD,26100000.0,2023-01-01,2023-12-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,,VRTX
us-gaap,EquitySecuritiesFvNiUnrealizedLoss,USD,26100000.0,2023-01-01,2023-12-31,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,EquitySecuritiesFvNiUnrealizedLoss,USD,28700000.0,2024-01-01,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1,VRTX
us-gaap,EquitySecuritiesFvNiUnrealizedLoss,USD,41500000.0,2024-01-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,EquitySecuritiesWithoutReadilyDeterminableFairValueDownwardPriceAdjustmentCumulativeAmount,USD,24300000.0,,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1I,VRTX
us-gaap,EquitySecuritiesWithoutReadilyDeterminableFairValueDownwardPriceAdjustmentCumulativeAmount,USD,24300000.0,,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2I,VRTX
us-gaap,FinanceLeaseInterestExpense,USD,47400000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,FinanceLeaseInterestExpense,USD,43500000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,FinanceLeaseInterestExpense,USD,38800000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,FinanceLeaseInterestPaymentOnLiability,USD,46200000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,FinanceLeaseInterestPaymentOnLiability,USD,42500000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,FinanceLeaseInterestPaymentOnLiability,USD,38400000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,FinanceLeaseLiability,USD,471600000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,FinanceLeaseLiability,USD,426700000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,,VRTX
us-gaap,FinanceLeaseLiabilityCurrent,USD,40800000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,FinanceLeaseLiabilityCurrent,USD,50600000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,,VRTX
us-gaap,FinanceLeaseLiabilityNoncurrent,USD,430800000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,FinanceLeaseLiabilityNoncurrent,USD,376100000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,,VRTX
us-gaap,FinanceLeaseLiabilityNoncurrent,USD,376100000.0,,2023-12-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,,VRTX
us-gaap,FinanceLeaseLiabilityNoncurrent,USD,376100000.0,,2023-12-31,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,FinanceLeaseLiabilityNoncurrent,USD,361500000.0,,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1I,VRTX
us-gaap,FinanceLeaseLiabilityNoncurrent,USD,346600000.0,,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2I,VRTX
us-gaap,FinanceLeaseLiabilityPaymentsDue,USD,583000000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,FinanceLeaseLiabilityPaymentsDueAfterYearFive,USD,143500000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,USD,81400000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,FinanceLeaseLiabilityPaymentsDueYearFive,USD,90100000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,FinanceLeaseLiabilityPaymentsDueYearFour,USD,89700000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,FinanceLeaseLiabilityPaymentsDueYearThree,USD,89300000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,FinanceLeaseLiabilityPaymentsDueYearTwo,USD,89000000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,FinanceLeaseLiabilityUndiscountedExcessAmount,USD,156300000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,FinanceLeasePrincipalPayments,USD,47000000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,FinanceLeasePrincipalPayments,USD,85500000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,FinanceLeasePrincipalPayments,USD,10600000.0,2023-01-01,2023-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2023Q1,VRTX
us-gaap,FinanceLeasePrincipalPayments,USD,21600000.0,2023-01-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,FinanceLeasePrincipalPayments,USD,44900000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,FinanceLeasePrincipalPayments,USD,13200000.0,2024-01-01,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1,VRTX
us-gaap,FinanceLeasePrincipalPayments,USD,26900000.0,2024-01-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,FinanceLeaseRightOfUseAsset,USD,315500000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,FinanceLeaseRightOfUseAsset,USD,272800000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,,VRTX
us-gaap,FinanceLeaseRightOfUseAssetAmortization,USD,51900000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,FinanceLeaseRightOfUseAssetAmortization,USD,51000000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,FinanceLeaseRightOfUseAssetAmortization,USD,42700000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,FiniteLivedIntangibleAssetsAccumulatedAmortization,USD,0.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,FiniteLivedIntangibleAssetsAccumulatedAmortization,USD,1700000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,USD,20200000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,USD,20200000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,USD,20200000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,USD,20200000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,USD,20200000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,FiniteLivedIntangibleAssetsGross,USD,0.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,FiniteLivedIntangibleAssetsGross,USD,238000000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,FiniteLivedIntangibleAssetsNet,USD,0.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,FiniteLivedIntangibleAssetsNet,USD,236300000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023Q4I,VRTX
us-gaap,ForeignCurrencyTransactionGainLossBeforeTax,USD,-13900000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,ForeignCurrencyTransactionGainLossBeforeTax,USD,-15100000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,ForeignCurrencyTransactionGainLossBeforeTax,USD,-24600000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,Goodwill,USD,1088000000.0,,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022Q4I,VRTX
us-gaap,Goodwill,USD,1088000000.0,,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,,VRTX
us-gaap,Goodwill,USD,1088000000.0,,2023-12-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,,VRTX
us-gaap,Goodwill,USD,1088000000.0,,2023-12-31,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,Goodwill,USD,1088000000.0,,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1I,VRTX
us-gaap,Goodwill,USD,1088000000.0,,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2I,VRTX
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,USD,2030700000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,USD,3257000000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,USD,3089100000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,2730400000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,4232400000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,891500000.0,2023-01-01,2023-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2023Q1,VRTX
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,2053000000.0,2023-01-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,1161500000.0,2023-04-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2023Q2,VRTX
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,4379800000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,1279100000.0,2024-01-01,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1,VRTX
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,-2112100000.0,2024-01-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,USD,-3391200000.0,2024-04-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2,VRTX
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,USD,699700000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,USD,975400000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,USD,1290700000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,IncomeTaxExpenseBenefit,USD,388300000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,IncomeTaxExpenseBenefit,USD,910400000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,IncomeTaxExpenseBenefit,USD,191700000.0,2023-01-01,2023-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2023Q1,VRTX
us-gaap,IncomeTaxExpenseBenefit,USD,437500000.0,2023-01-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,IncomeTaxExpenseBenefit,USD,245800000.0,2023-04-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2023Q2,VRTX
us-gaap,IncomeTaxExpenseBenefit,USD,760200000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,IncomeTaxExpenseBenefit,USD,179500000.0,2024-01-01,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1,VRTX
us-gaap,IncomeTaxExpenseBenefit,USD,381900000.0,2024-01-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,IncomeTaxExpenseBenefit,USD,202400000.0,2024-04-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2,VRTX
us-gaap,IncomeTaxReconciliationNondeductibleExpenseResearchAndDevelopment,USD,4400000000.0,2024-01-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,IncomeTaxReconciliationNondeductibleExpenseResearchAndDevelopment,USD,4400000000.0,2024-04-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,CY2024Q2,VRTX
us-gaap,IncomeTaxesPaidNet,USD,476300000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,IncomeTaxesPaidNet,USD,1057800000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,IncomeTaxesPaidNet,USD,120300000.0,2023-01-01,2023-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2023Q1,VRTX
us-gaap,IncomeTaxesPaidNet,USD,618700000.0,2023-01-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,IncomeTaxesPaidNet,USD,1677300000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,IncomeTaxesPaidNet,USD,34800000.0,2024-01-01,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1,VRTX
us-gaap,IncomeTaxesPaidNet,USD,531800000.0,2024-01-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,IncreaseDecreaseInAccountsPayable,USD,31900000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,IncreaseDecreaseInAccountsPayable,USD,120800000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,IncreaseDecreaseInAccountsPayable,USD,35700000.0,2023-01-01,2023-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2023Q1,VRTX
us-gaap,IncreaseDecreaseInAccountsPayable,USD,71300000.0,2023-01-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,IncreaseDecreaseInAccountsPayable,USD,48700000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,IncreaseDecreaseInAccountsPayable,USD,100000.0,2024-01-01,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1,VRTX
us-gaap,IncreaseDecreaseInAccountsPayable,USD,-25000000.0,2024-01-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,IncreaseDecreaseInAccountsReceivable,USD,274700000.0,2021-01-01,2021-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2021,VRTX
us-gaap,IncreaseDecreaseInAccountsReceivable,USD,358600000.0,2022-01-01,2022-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2022,VRTX
us-gaap,IncreaseDecreaseInAccountsReceivable,USD,90500000.0,2023-01-01,2023-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2023Q1,VRTX
us-gaap,IncreaseDecreaseInAccountsReceivable,USD,93400000.0,2023-01-01,2023-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
us-gaap,IncreaseDecreaseInAccountsReceivable,USD,84100000.0,2023-01-01,2023-12-31,0000875320-24-000062,2023,FY,10-K,2024-02-15,CY2023,VRTX
us-gaap,IncreaseDecreaseInAccountsReceivable,USD,251600000.0,2024-01-01,2024-03-31,0000875320-24-000139,2024,Q1,10-Q,2024-05-07,CY2024Q1,VRTX
us-gaap,IncreaseDecreaseInAccountsReceivable,USD,116500000.0,2024-01-01,2024-06-30,0000875320-24-000198,2024,Q2,10-Q,2024-08-02,,VRTX
