Taxonomy,Concept,Unit,Value,Start,End,Accession,Fiscal Year,Fiscal Period,Form,Filed Date,Frame
us-gaap,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationTax,USD,-2000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationTax,USD,23000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax,USD,716000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax,USD,1275000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax,USD,-74000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax,USD,168000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax,USD,186000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax,USD,154000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax,USD,1706000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax,USD,77000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax,USD,214000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax,USD,71000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,USD,-1442000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,USD,-1836000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,USD,596000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,USD,735000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,USD,-503000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,USD,-47000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,USD,18000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,OtherComprehensiveIncomeLossNetOfTax,USD,-2256000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,OtherComprehensiveIncomeLossNetOfTax,USD,-5980000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,OtherComprehensiveIncomeLossNetOfTax,USD,1603000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,OtherComprehensiveIncomeLossNetOfTax,USD,3201000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,OtherComprehensiveIncomeLossNetOfTax,USD,-437000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,USD,-2256000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,USD,-5980000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,USD,1603000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,USD,3201000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,USD,-437000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,USD,64000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,USD,-1007000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,USD,-292000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,USD,-1168000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,USD,-311000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,USD,-1312000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,USD,-4720000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,USD,866000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,USD,1344000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,USD,-360000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,OtherLiabilitiesNoncurrent,USD,2247000000.0,,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022Q4I
us-gaap,OtherLiabilitiesNoncurrent,USD,1616000000.0,,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,
us-gaap,OtherLiabilitiesNoncurrent,USD,1616000000.0,,2023-12-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,
us-gaap,OtherLiabilitiesNoncurrent,USD,1683000000.0,,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1I
us-gaap,OtherLongTermInvestments,USD,30492000000.0,,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022Q4I
us-gaap,OtherLongTermInvestments,USD,31008000000.0,,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,
us-gaap,OtherLongTermInvestments,USD,31008000000.0,,2023-12-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,
us-gaap,OtherLongTermInvestments,USD,33994000000.0,,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1I
us-gaap,OtherNoncashIncomeExpense,USD,-1955000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,OtherNoncashIncomeExpense,USD,-3483000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,OtherNoncashIncomeExpense,USD,-1104000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,OtherNoncashIncomeExpense,USD,-4330000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,OtherNoncashIncomeExpense,USD,-334000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,OtherNonoperatingIncomeExpense,USD,411000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,OtherNonoperatingIncomeExpense,USD,381000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,OtherNonoperatingIncomeExpense,USD,132000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,OtherNonoperatingIncomeExpense,USD,299000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,OtherNonoperatingIncomeExpense,USD,255000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,PaymentsForProceedsFromOtherInvestingActivities,USD,-541000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,PaymentsForProceedsFromOtherInvestingActivities,USD,-1589000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,PaymentsForProceedsFromOtherInvestingActivities,USD,125000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,PaymentsForProceedsFromOtherInvestingActivities,USD,1051000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,PaymentsForProceedsFromOtherInvestingActivities,USD,-101000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,PaymentsForRepurchaseOfCommonStock,USD,50274000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,PaymentsForRepurchaseOfCommonStock,USD,59296000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,PaymentsForRepurchaseOfCommonStock,USD,14557000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,PaymentsForRepurchaseOfCommonStock,USD,61504000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,PaymentsForRepurchaseOfCommonStock,USD,15696000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,PaymentsToAcquireMarketableSecurities,USD,135196000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,PaymentsToAcquireMarketableSecurities,USD,78874000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,PaymentsToAcquireMarketableSecurities,USD,14227000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,PaymentsToAcquireMarketableSecurities,USD,77858000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,PaymentsToAcquireMarketableSecurities,USD,20684000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,PaymentsToAcquireOtherInvestments,USD,2838000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,PaymentsToAcquireOtherInvestments,USD,2531000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,PaymentsToAcquireOtherInvestments,USD,626000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,PaymentsToAcquireOtherInvestments,USD,3027000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,PaymentsToAcquireOtherInvestments,USD,1206000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,USD,24640000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,USD,31485000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,USD,6289000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,USD,32251000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,PaymentsToAcquirePropertyPlantAndEquipment,USD,12012000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,PreferredStockParOrStatedValuePerShare,USD/shares,0.001,,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022Q4I
us-gaap,PreferredStockParOrStatedValuePerShare,USD/shares,0.001,,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,
us-gaap,PreferredStockParOrStatedValuePerShare,USD/shares,0.001,,2023-12-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,
us-gaap,PreferredStockParOrStatedValuePerShare,USD/shares,0.001,,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1I
us-gaap,PreferredStockSharesAuthorized,shares,100000000.0,,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022Q4I
us-gaap,PreferredStockSharesAuthorized,shares,100000000.0,,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,
us-gaap,PreferredStockSharesAuthorized,shares,100000000.0,,2023-12-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,
us-gaap,PreferredStockSharesAuthorized,shares,100000000.0,,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1I
us-gaap,PreferredStockSharesIssued,shares,0.0,,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022Q4I
us-gaap,PreferredStockSharesIssued,shares,0.0,,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,
us-gaap,PreferredStockSharesIssued,shares,0.0,,2023-12-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,
us-gaap,PreferredStockSharesIssued,shares,0.0,,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1I
us-gaap,PreferredStockSharesOutstanding,shares,0.0,,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022Q4I
us-gaap,PreferredStockSharesOutstanding,shares,0.0,,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,
us-gaap,PreferredStockSharesOutstanding,shares,0.0,,2023-12-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,
us-gaap,PreferredStockSharesOutstanding,shares,0.0,,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1I
us-gaap,ProceedsFromDebtNetOfIssuanceCosts,USD,20199000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,ProceedsFromDebtNetOfIssuanceCosts,USD,52872000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,ProceedsFromDebtNetOfIssuanceCosts,USD,6927000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,ProceedsFromDebtNetOfIssuanceCosts,USD,10790000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,ProceedsFromDebtNetOfIssuanceCosts,USD,1982000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,ProceedsFromMinorityShareholders,USD,310000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,ProceedsFromMinorityShareholders,USD,35000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,ProceedsFromMinorityShareholders,USD,3000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,ProceedsFromMinorityShareholders,USD,8000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,ProceedsFromMinorityShareholders,USD,8000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,ProceedsFromSaleAndMaturityOfMarketableSecurities,USD,128294000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,ProceedsFromSaleAndMaturityOfMarketableSecurities,USD,97822000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,ProceedsFromSaleAndMaturityOfMarketableSecurities,USD,18327000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,ProceedsFromSaleAndMaturityOfMarketableSecurities,USD,86672000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,ProceedsFromSaleAndMaturityOfMarketableSecurities,USD,24985000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,ProceedsFromSaleAndMaturityOfOtherInvestments,USD,934000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,ProceedsFromSaleAndMaturityOfOtherInvestments,USD,150000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,ProceedsFromSaleAndMaturityOfOtherInvestments,USD,36000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,ProceedsFromSaleAndMaturityOfOtherInvestments,USD,947000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,ProceedsFromSaleAndMaturityOfOtherInvestments,USD,313000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,PropertyPlantAndEquipmentGross,USD,171710000000.0,,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022Q4I
us-gaap,PropertyPlantAndEquipmentGross,USD,201803000000.0,,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,
us-gaap,PropertyPlantAndEquipmentGross,USD,201803000000.0,,2023-12-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,
us-gaap,PropertyPlantAndEquipmentGross,USD,213186000000.0,,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1I
us-gaap,PropertyPlantAndEquipmentNet,USD,112668000000.0,,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022Q4I
us-gaap,PropertyPlantAndEquipmentNet,USD,134345000000.0,,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,
us-gaap,PropertyPlantAndEquipmentNet,USD,134345000000.0,,2023-12-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,
us-gaap,PropertyPlantAndEquipmentNet,USD,143182000000.0,,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1I
us-gaap,PurchaseObligation,USD,10600000000.0,,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023Q4I
us-gaap,PurchaseObligation,USD,10100000000.0,,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1I
us-gaap,ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent,USD,218000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent,USD,699000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent,USD,-215000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent,USD,-954000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,ReclassificationFromAociCurrentPeriodNetOfTaxAttributableToParent,USD,-240000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,RepaymentsOfDebtAndCapitalLeaseObligations,USD,21435000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,RepaymentsOfDebtAndCapitalLeaseObligations,USD,54068000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,RepaymentsOfDebtAndCapitalLeaseObligations,USD,6952000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,RepaymentsOfDebtAndCapitalLeaseObligations,USD,11550000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,RepaymentsOfDebtAndCapitalLeaseObligations,USD,3079000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,ResearchAndDevelopmentExpense,USD,31562000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,ResearchAndDevelopmentExpense,USD,39500000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,ResearchAndDevelopmentExpense,USD,11468000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,ResearchAndDevelopmentExpense,USD,45427000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,ResearchAndDevelopmentExpense,USD,11903000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,RestructuringCharges,USD,3933000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,RetainedEarningsAccumulatedDeficit,USD,195563000000.0,,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022Q4I
us-gaap,RetainedEarningsAccumulatedDeficit,USD,211247000000.0,,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,
us-gaap,RetainedEarningsAccumulatedDeficit,USD,211247000000.0,,2023-12-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,
us-gaap,RetainedEarningsAccumulatedDeficit,USD,219770000000.0,,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1I
us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,USD,257637000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,USD,282836000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,USD,69787000000.0,2023-01-01,2023-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2023Q1
us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,USD,307394000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax,USD,80539000000.0,2024-01-01,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1
us-gaap,RevenueRemainingPerformanceObligation,USD,74100000000.0,,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023Q4I
us-gaap,RevenueRemainingPerformanceObligation,USD,72500000000.0,,2024-03-31,0001652044-24-000053,2024,Q1,10-Q,2024-04-26,CY2024Q1I
us-gaap,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,USD,2951000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,USD,4383000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
us-gaap,RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability,USD,2877000000.0,2023-01-01,2023-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2023
us-gaap,SellingAndMarketingExpense,USD,22912000000.0,2021-01-01,2021-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2021
us-gaap,SellingAndMarketingExpense,USD,26567000000.0,2022-01-01,2022-12-31,0001652044-24-000022,2023,FY,10-K,2024-01-31,CY2022
